86,19970709
86,19971230
86,19980227
86,19980323
86,19980617
87,19970105
88,19970105
88,19970105
88,19970214
88,19970305
88,19970326
88,19970413
88,19970724
88,19970804
88,19970824
88,19970824
88,19970903
88,19970909
88,19970910
88,19971007
88,19971118
88,19971118
88,19980301
88,19980306
89,19970105
90,19970105
91,19970105
91,19970826
92,19970105
92,19970111
92,19970114
92,19970122
92,19970210
92,19970518
92,19970924
92,19980418
93,19970105
94,19970105
95,19970105
96,19970105
97,19970105
98,19970105
98,19970622
98,19970816
98,19971221
98,19980128
99,19970105
99,19970115
99,19970824
99,19970911
99,19970925
99,19980117
99,19980326
99,19980505
100,19970105
100,19970621
101,19970106
101,19970213
101,19970505
101,19970526
101,19970813
101,19970916
101,19971117
101,19971120
101,19971210
101,19980603
102,19970106
103,19970106
104,19970106
105,19970106
105,19970624
106,19970106
106,19970218
107,19970106
108,19970106
109,19970106
109,19970108
110,19970106
110,19971108
111,19970106
111,19970108
111,19980604
112,19970106
113,19970106
114,19970106
114,19970624
115,19970106
116,19970106
116,19970212
116,19980102
116,19980526
117,19970106
118,19970106
119,19970106
120,19970106
121,19970106
121,19970127
122,19970106
123,19970106
124,19970106
125,19970106
125,19970225
125,19980213
126,19970107
127,19970107
128,19970107
129,19970107
129,19970109
129,19970124
129,19970213
129,19970301
130,19970107
130,19970315
130,19970619
130,19970708
131,19970107
131,19971110
132,19970107
132,19970624
133,19970107
133,19970409
133,19970725
133,19980121
133,19980305
133,19980325
133,19980603
133,19980609
134,19970107
134,19980525
135,19970107
135,19970620
135,19971208
135,19980211
136,19970107
136,19970205
136,19970228
137,19970107
138,19970107
138,19970223
138,19970505
138,19971127
138,19980319
138,19980321
138,19980505
139,19970107
139,19970122
140,19970107
140,19970427
141,19970107
142,19970107
142,19970108
142,19970109
142,19970206
142,19970207
142,19970224
142,19980108
142,19980204
143,19970107
143,19970124
143,19970726
144,19970107
144,19970121
144,19970221
144,19970228
144,19970513
144,19970729
144,19970814
144,19970903
144,19971020
144,19971021
144,19971112
144,19980212
144,19980609
145,19970107
145,19970122
145,19970914
146,19970107
147,19970107
147,19970207
147,19970515
147,19970705
147,19970731
147,19970731
147,19971211
148,19970107
148,19970117
148,19970127
148,19970305
148,19970319
148,19970324
148,19970410
148,19970805
148,19970819
148,19970819
148,19970825
148,19970826
148,19970911
148,19970917
148,19970929
148,19971006
148,19971028
148,19971209
148,19980310
148,19980310
148,19980313
149,19970107
149,19971209
149,19980130
149,19980220
149,19980419
149,19980419
149,19980428
150,19970107
150,19970122
150,19970203
150,19970731
150,19970826
150,19971114
150,19971124
151,19970107
151,19970223
151,19970714
151,19970908
151,19970911
152,19970107
153,19970107
154,19970107
154,19970127
155,19970107
156,19970107
156,19970221
157,19970107
157,19970110
157,19970114
157,19970119
157,19970122
157,19970129
157,19970203
157,19970215
157,19970314
157,19970320
157,19970402
157,19970404
157,19970408
157,19970418
157,19970418
157,19970420
157,19970504
157,19970508
157,19970515
157,19970602
157,19970627
157,19970706
157,19970722
157,19970731
157,19970803
157,19970820
157,19970906
157,19970911
157,19970916
157,19970927
157,19970928
157,19971007
157,19971025
157,19971025
157,19971102
157,19971123
157,19971125
157,19971125
157,19971217
157,19971218
157,19971224
157,19980102
157,19980127
157,19980310
157,19980412
157,19980517
157,19980611
158,19970108
159,19970108
159,19970109
159,19970128
159,19970630
160,19970108
161,19970108
161,19980609
162,19970108
162,19970122
163,19970108
164,19970108
164,19970125
164,19970325
164,19970414
164,19970624
164,19970714
164,19970715
164,19970722
164,19970825
164,19970904
164,19970924
164,19971022
164,19980106
164,19980107
164,19980205
164,19980324
164,19980406
165,19970108
165,19970108
166,19970108
166,19980129
167,19970108
167,19970205
167,19970310
167,19970315
167,19970416
167,19970514
167,19970515
167,19970516
167,19970519
167,19970520
167,19970606
167,19970624
167,19970723
167,19970724
167,19971014
167,19971020
167,19971024
167,19971107
167,19971118
167,19971120
167,19971201
167,19980102
167,19980106
167,19980111
167,19980127
167,19980209
167,19980218
167,19980320
167,19980328
167,19980513
168,19970108
169,19970108
170,19970108
170,19970927
170,19971129
170,19980411
171,19970108
172,19970108
173,19970108
174,19970108
175,19970108
176,19970109
177,19970109
178,19970109
178,19970117
178,19970328
178,19970519
178,19970629
178,19970810
178,19970827
178,19971112
178,19971127
178,19980113
178,19980116
178,19980221
178,19980228
178,19980313
178,19980507
179,19970109
179,19970203
179,19970209
179,19970302
179,19970324
179,19970416
179,19970621
179,19970713
179,19970919
179,19971123
179,19971123
179,19971130
179,19971227
179,19980119
179,19980222
179,19980407
179,19980408
180,19970109
181,19970109
182,19970109
183,19970109
183,19970213
183,19971114
183,19980421
183,19980508
184,19970109
185,19970109
185,19970111
185,19970118
185,19970223
185,19970919
185,19971105
185,19980612
186,19970109
187,19970109
187,19970207
187,19970305
187,19980220
188,19970109
188,19970320
188,19970401
188,19970606
188,19971223
189,19970109
189,19970205
189,19970217
189,19970220
190,19970109
191,19970109
192,19970109
193,19970109
194,19970109
195,19970109
195,19970210
195,19970509
195,19970527
195,19970611
195,19970616
195,19970717
196,19970109
197,19970109
197,19970120
198,19970109
198,19971102
199,19970109
200,19970110
200,19970201
200,19970420
200,19980110
201,19970110
202,19970110
202,19970204
202,19970228
203,19970110
203,19970701
203,19970815
204,19970110
205,19970110
206,19970110
206,19970516
207,19970110
208,19970110
208,19970112
209,19970110
210,19970110
211,19970110
211,19970211
211,19970223
211,19970314
211,19970322
211,19970411
211,19970502
211,19970515
211,19971113
211,19971125
211,19971203
211,19971230
211,19980323
211,19980627
212,19970110
213,19970110
213,19980614
214,19970110
215,19970110
215,19970727
215,19970801
215,19971208
216,19970110
216,19980328
217,19970110
217,19970128
217,19970226
217,19970614
217,19970629
217,19980418
218,19970111
218,19980221
219,19970111
219,19970425
220,19970111
220,19970722
221,19970111
222,19970111
223,19970111
224,19970111
225,19970111
226,19970111
226,19970208
226,19970401
227,19970111
228,19970111
228,19970125
229,19970111
229,19970124
230,19970111
230,19970827
230,19970830
230,19980528
231,19970111
231,19971119
231,19980512
232,19970111
232,19970601
232,19970618
232,19970924
232,19971120
232,19980516
232,19980531
232,19980622
233,19970111
234,19970111
235,19970111
236,19970111
237,19970111
238,19970111
239,19970111
240,19970111
241,19970111
241,19971007
241,19971016
241,19971120
241,19971205
241,19980211
242,19970111
242,19970301
242,19970313
242,19970711
242,19970819
242,19980321
243,19970112
243,19970311
243,19980210
243,19980307
243,19980310
243,19980322
244,19970112
244,19970120
244,19970120
244,19970203
244,19970209
244,19970214
244,19970217
245,19970112
246,19970112
247,19970112
247,19970208
247,19970629
248,19970112
249,19970112
249,19970125
250,19970112
250,19970519
250,19970604
250,19971008
251,19970112
252,19970112
253,19970112
253,19970824
253,19980406
254,19970112
255,19970112
255,19970115
255,19971103
255,19971112
256,19970112
257,19970112
257,19970317
257,19970323
257,19970404
257,19970423
257,19970505
257,19980124
258,19970112
259,19970112
260,19970112
260,19970222
261,19970112
261,19970602
261,19970731
262,19970112
263,19970112
263,19970927
263,19980225
264,19970112
265,19970112
266,19970112
266,19970113
267,19970112
267,19970901
267,19970901
267,19970918
267,19980322
268,19970112
268,19970221
269,19970113
270,19970113
270,19970127
271,19970113
272,19970113
272,19970209
272,19971021
273,19970113
274,19970113
274,19970330
274,19970612
274,19970702
275,19970113
275,19970908
275,19971016
275,19971105
275,19971121
276,19970113
276,19970118
276,19970125
276,19970315
276,19970321
276,19970329
276,19970401
276,19970518
276,19970617
276,19970621
276,19970716
276,19970730
276,19970730
276,19970812
276,19970812
276,19970816
276,19980114
277,19970113
278,19970113
279,19970113
280,19970113
281,19970113
282,19970113
282,19970522
282,19970528
282,19970529
283,19970113
283,19970209
283,19970820
283,19970831
284,19970113
284,19970203
285,19970113
286,19970113
287,19970113
287,19970305
287,19970819
287,19970822
287,19971015
287,19971019
287,19971019
287,19980115
287,19980224
287,19980327
288,19970113
289,19970113
289,19970117
289,19970313
289,19970923
289,19970924
289,19970924
289,19970925
289,19971027
289,19971027
289,19971124
289,19980106
289,19980304
289,19980304
289,19980309
289,19980325
290,19970113
291,19970113
291,19970210
291,19970918
292,19970113
292,19970116
293,19970113
294,19970113
294,19970118
294,19971023
294,19980301
294,19980301
295,19970113
296,19970113
297,19970114
297,19970501
297,19971213
297,19971213
298,19970114
298,19970122
298,19971129
298,19980109
298,19980222
299,19970114
300,19970114
301,19970114
302,19970114
302,19970222
302,19970624
302,19970912
303,19970114
303,19970925
304,19970114
304,19970519
304,19980613
305,19970114
306,19970114
306,19970207
306,19980321
307,19970114
308,19970114
309,19970114
310,19970114
310,19970131
310,19970202
310,19970212
310,19970213
310,19970213
311,19970114
312,19970114
312,19970517
312,19970913
312,19971109
312,19980215
312,19980511
313,19970114
314,19970114
314,19970115
314,19970626
314,19970727
314,19980309
315,19970114
316,19970114
317,19970114
317,19970602
317,19971007
318,19970114
319,19970114
319,19970510
319,19971130
319,19971208
320,19970114
320,19980630
321,19970114
321,19970421
321,19970826
321,19980509
322,19970115
323,19970115
323,19970318
324,19970115
324,19970116
324,19970121
324,19970203
324,19980118
324,19980304
324,19980325
324,19980407
324,19980407
324,19980412
324,19980428
324,19980621
325,19970115
325,19970129
325,19970130
325,19970210
325,19970210
325,19970213
325,19970222
325,19970301
325,19970307
325,19970313
325,19970316
325,19970319
325,19970319
325,19970327
325,19970328
325,19970408
325,19970410
325,19970410
325,19970411
325,19970427
325,19970427
325,19970428
325,19970429
325,19970430
325,19970430
325,19970501
325,19970519
325,19970525
325,19970528
325,19970620
325,19970620
325,19970725
325,19980105
325,19980105
325,19980427
326,19970115
327,19970115
328,19970115
329,19970115
330,19970115
330,19970120
330,19970130
330,19970208
330,19970319
330,19970622
330,19971012
331,19970115
332,19970115
332,19970120
332,19970424
333,19970115
334,19970115
335,19970115
336,19970115
336,19970123
336,19970205
336,19970207
336,19970207
336,19970910
336,19970924
336,19971126
336,19971215
337,19970115
338,19970115
338,19980401
338,19980414
338,19980515
338,19980515
339,19970115
339,19970621
339,19980319
340,19970115
341,19970115
342,19970115
343,19970115
344,19970116
344,19970315
344,19970623
344,19971121
345,19970116
346,19970116
347,19970116
348,19970116
348,19970623
349,19970116
350,19970116
350,19970215
350,19970623
351,19970116
351,19970324
352,19970116
353,19970116
354,19970116
355,19970116
356,19970116
357,19970116
357,19970203
358,19970116
358,19970306
358,19970701
359,19970116
360,19970116
361,19970116
362,19970116
363,19970116
363,19970221
363,19970331
364,19970116
364,19970129
364,19970311
364,19970410
364,19970805
364,19971001
365,19970116
366,19970117
367,19970117
367,19970409
367,19971031
367,19980507
368,19970117
368,19970403
368,19970426
368,19970519
368,19971120
368,19980218
369,19970117
370,19970117
370,19970426
370,19980309
371,19970117
371,19980324
372,19970117
373,19970117
374,19970117
375,19970117
376,19970117
376,19970117
376,19970226
376,19980204
376,19980327
377,19970117
377,19970331
378,19970117
378,19970620
379,19970117
380,19970117
381,19970117
382,19970117
382,19970123
382,19970325
382,19970501
382,19970523
382,19970701
382,19970712
382,19970726
382,19970816
382,19970901
382,19970910
382,19970929
382,19971117
382,19971118
382,19971208
382,19971211
382,19980102
382,19980226
382,19980415
382,19980519
382,19980529
382,19980625
383,19970117
384,19970117
385,19970117
385,19970117
385,19970127
385,19970201
385,19970419
385,19970823
385,19971019
385,19971205
385,19980124
386,19970117
387,19970117
388,19970118
388,19970505
389,19970118
389,19970224
389,19970330
389,19971218
390,19970118
391,19970118
392,19970118
393,19970118
394,19970118
394,19970718
395,19970118
395,19970118
395,19970218
396,19970118
396,19971215
397,19970118
397,19970221
397,19970419
397,19970616
398,19970118
398,19970315
399,19970118
400,19970118
401,19970118
401,19970605
401,19970620
402,19970118
403,19970118
403,19970513
403,19970525
403,19970626
403,19970714
403,19970715
403,19970728
403,19970820
403,19970824
403,19971206
403,19980106
403,19980228
403,19980422
404,19970118
404,19970302
404,19980212
405,19970118
406,19970118
406,19970206
406,19970509
407,19970118
407,19970829
407,19980611
408,19970118
409,19970118
410,19970118
410,19970619
410,19971118
410,19980405
410,19980519
411,19970118
412,19970118
412,19970122
412,19970211
412,19971230
412,19980102
413,19970118
414,19970118
414,19971114
415,19970119
415,19970121
415,19970308
415,19970614
415,19971011
415,19971030
415,19971123
415,19971210
416,19970119
417,19970119
418,19970119
419,19970119
419,19980302
420,19970119
420,19971202
421,19970119
422,19970119
422,19970226
422,19970416
422,19971206
423,19970119
423,19970218
423,19970606
424,19970119
424,19980203
424,19980308
424,19980308
424,19980420
424,19980506
425,19970119
426,19970119
427,19970119
427,19970219
428,19970119
428,19970621
428,19970817
428,19971031
428,19980410
428,19980501
428,19980607
429,19970119
430,19970119
431,19970119
431,19971020
432,19970119
433,19970119
434,19970119
434,19970319
434,19980429
435,19970119
436,19970119
437,19970119
438,19970119
439,19970119
439,19970526
440,19970119
440,19970307
440,19970721
441,19970119
441,19970216
441,19970715
441,19970717
441,19970725
441,19971205
441,19971220
441,19971231
441,19980317
441,19980414
441,19980612
442,19970119
443,19970119
444,19970120
444,19970127
444,19970211
444,19980213
445,19970120
446,19970120
446,19970314
446,19970422
446,19970526
446,19970616
446,19970723
446,19970729
446,19980604
447,19970120
448,19970120
448,19970204
449,19970120
450,19970120
450,19970316
451,19970120
451,19970323
451,19971011
452,19970120
452,19970519
453,19970120
453,19970122
453,19970407
454,19970120
454,19970729
455,19970120
456,19970120
456,19970206
456,19970328
456,19970428
456,19970505
456,19970718
456,19970718
456,19970804
456,19970804
456,19970806
456,19971107
456,19971118
456,19971215
456,19980319
457,19970120
457,19970209
457,19970217
457,19970424
457,19970506
458,19970120
459,19970120
460,19970120
461,19970120
461,19970319
461,19970321
461,19970408
461,19970429
461,19970430
461,19970613
461,19970717
461,19980125
461,19980310
461,19980504
461,19980604
462,19970120
463,19970120
463,19970321
464,19970120
464,19970519
464,19971002
464,19971230
465,19970120
466,19970120
466,19970427
466,19970630
466,19980531
467,19970120
467,19970829
468,19970120
468,19971013
469,19970120
469,19970130
469,19970714
469,19970724
469,19970821
469,19971013
469,19971118
470,19970120
470,19980519
471,19970120
471,19970206
471,19971206
472,19970120
473,19970120
474,19970120
474,19970608
474,19970913
474,19980419
475,19970120
476,19970120
477,19970120
477,19970122
477,19970913
477,19970927
477,19970929
477,19971228
477,19980301
478,19970120
478,19971013
478,19971025
479,19970121
480,19970121
480,19970417
480,19970619
480,19980104
480,19980302
481,19970121
481,19970621
481,19980401
482,19970121
483,19970121
483,19970322
484,19970121
485,19970121
485,19970124
485,19970128
485,19970205
485,19970205
485,19970205
485,19970224
485,19970318
485,19970324
485,19970428
485,19970521
485,19970527
485,19970623
485,19970910
486,19970121
487,19970121
487,19970121
487,19970207
487,19970225
487,19970302
487,19970325
488,19970121
489,19970121
490,19970121
490,19971024
491,19970121
491,19970131
491,19970208
491,19970324
491,19970523
491,19980114
491,19980309
491,19980323
492,19970121
492,19980321
493,19970121
493,19970220
493,19970618
493,19970822
493,19971206
494,19970121
495,19970121
495,19970930
495,19971223
496,19970121
496,19970205
497,19970121
498,19970121
499,19970121
499,19970313
499,19970424
499,19970622
499,19970624
499,19970705
499,19970726
499,19971107
499,19980103
499,19980202
499,19980627
500,19970121
500,19970208
500,19970220
500,19970301
501,19970121
502,19970121
503,19970121
504,19970122
505,19970122
505,19970430
505,19970502
505,19980405
506,19970122
507,19970122
507,19970125
507,19970827
507,19971107
507,19971215
508,19970122
509,19970122
509,19970124
509,19970210
509,19970214
509,19970224
509,19970308
509,19970326
509,19970407
509,19970417
509,19970425
509,19970505
509,19970512
509,19970611
509,19970620
509,19970627
509,19970818
509,19970904
509,19970918
509,19970925
509,19971006
509,19971118
509,19980119
509,19980130
509,19980131
510,19970122
511,19970122
511,19970228
512,19970122
513,19970122
513,19970318
514,19970122
515,19970122
516,19970122
516,19980614
516,19980618
517,19970122
517,19970220
517,19970310
517,19970323
517,19970518
517,19970817
517,19980101
518,19970122
519,19970122
519,19970930
519,19980226
520,19970122
521,19970122
521,19970604
521,19970623
521,19970730
521,19970818
521,19970920
521,19970923
521,19971103
521,19971107
521,19971128
521,19971211
521,19971219
521,19971229
521,19971229
521,19980307
521,19980609
522,19970122
523,19970122
523,19970322
523,19970410
524,19970122
525,19970122
526,19970122
526,19970528
526,19970630
526,19971009
526,19971013
526,19971021
526,19971027
527,19970122
528,19970122
528,19970819
528,19980503
529,19970123
529,19970618
529,19971101
529,19971106
529,19971108
529,19971211
529,19980316
529,19980325
529,19980414
529,19980607
529,19980616
529,19980626
530,19970123
531,19970123
532,19970123
532,19970423
532,19980309
533,19970123
534,19970123
534,19970224
535,19970123
535,19970521
535,19970817
535,19971018
535,19980201
536,19970123
537,19970123
538,19970123
539,19970123
539,19970124
540,19970123
541,19970123
541,19970310
541,19970902
541,19971113
541,19971205
541,19971205
541,19980129
541,19980314
541,19980404
541,19980503
542,19970123
543,19970123
543,19970221
543,19970629
544,19970123
545,19970123
546,19970123
547,19970123
548,19970123
548,19970626
549,19970123
549,19970128
549,19970303
549,19970415
549,19970426
549,19970516
549,19970611
549,19970623
549,19970822
549,19970827
549,19970915
549,19971101
549,19971126
549,19971205
549,19980116
549,19980312
549,19980405
549,19980519
549,19980605
549,19980629
550,19970123
551,19970123
551,19970311
552,19970123
552,19970125
552,19970206
552,19970216
553,19970123
553,19970508
553,19970602
553,19970708
553,19980603
554,19970123
555,19970123
555,19970504
555,19970907
556,19970123
557,19970123
558,19970124
558,19970204
558,19970211
558,19970220
558,19970228
558,19970305
558,19970320
558,19970325
558,19970410
558,19970430
558,19970503
558,19970520
558,19970710
559,19970124
560,19970124
560,19970318
561,19970124
561,19970304
561,19970815
561,19971001
561,19971117
561,19980131
562,19970124
562,19970214
562,19970922
563,19970124
564,19970124
564,19970124
564,19970124
565,19970124
566,19970124
567,19970124
567,19970207
567,19970302
567,19970524
567,19970625
567,19970915
567,19971207
567,19980228
568,19970124
568,19971214
568,19980220
569,19970124
570,19970124
570,19970707
570,19970717
570,19971008
570,19980309
571,19970124
572,19970124
572,19970202
572,19970212
572,19970216
572,19970220
572,19970326
572,19980215
573,19970124
573,19971020
573,19971022
573,19980330
574,19970124
574,19970730
575,19970124
575,19970303
576,19970124
577,19970124
577,19970316
578,19970124
579,19970124
580,19970124
581,19970124
581,19970124
582,19970124
583,19970124
584,19970125
584,19970930
584,19971124
585,19970125
585,19970613
585,19970625
585,19970625
586,19970125
587,19970125
588,19970125
589,19970125
590,19970125
591,19970125
592,19970125
592,19970816
593,19970125
593,19970126
593,19970227
593,19970308
593,19970331
593,19970418
593,19970426
593,19970525
593,19980324
594,19970125
595,19970125
596,19970125
596,19970322
596,19970911
596,19971115
596,19971202
596,19971213
596,19980322
597,19970125
598,19970125
598,19971206
598,19980207
598,19980311
599,19970125
599,19970623
599,19970725
599,19971103
599,19971120
600,19970125
600,19971026
601,19970125
601,19970314
601,19970324
601,19970422
601,19970624
602,19970125
602,19980203
603,19970125
604,19970125
604,19970302
604,19970817
604,19970823
605,19970125
606,19970125
606,19970901
607,19970125
608,19970125
608,19970422
608,19970430
609,19970125
609,19970126
609,19970628
610,19970125
611,19970126
611,19970408
612,19970126
612,19970621
613,19970126
613,19970701
613,19970918
613,19971114
613,19980225
614,19970126
615,19970126
616,19970126
617,19970126
618,19970126
618,19970202
618,19970222
619,19970126
620,19970126
621,19970126
621,19970322
622,19970126
623,19970126
623,19970712
624,19970126
625,19970126
625,19970314
625,19970410
625,19970414
626,19970126
627,19970126
628,19970126
629,19970126
630,19970126
630,19970923
630,19971208
630,19980329
631,19970126
632,19970126
633,19970126
633,19970214
634,19970126
635,19970126
636,19970126
637,19970127
638,19970127
639,19970127
640,19970127
641,19970127
641,19970216
641,19970705
641,19970802
641,19971019
641,19971102
641,19980208
641,19980326
641,19980411
641,19980623
642,19970127
643,19970127
643,19970213
643,19970228
643,19970627
643,19970814
644,19970127
644,19980127
645,19970127
645,19980113
645,19980511
646,19970127
647,19970127
648,19970127
648,19970207
648,19970418
648,19971114
648,19971223
649,19970127
649,19970328
649,19980128
649,19980201
649,19980217
649,19980416
650,19970127
650,19970313
650,19980321
651,19970127
651,19971030
651,19971125
652,19970127
653,19970127
654,19970127
655,19970127
655,19970130
655,19970226
655,19970727
655,19970807
655,19970902
656,19970127
656,19970309
657,19970127
657,19980326
658,19970127
659,19970127
659,19970318
660,19970127
660,19970320
660,19970326
661,19970127
661,19970920
662,19970127
663,19970127
664,19970127
665,19970127
665,19980509
666,19970128
666,19970623
667,19970128
668,19970128
668,19970218
668,19970224
668,19970225
668,19970403
668,19970418
668,19970422
668,19970511
668,19970920
669,19970128
669,19970228
670,19970128
671,19970128
671,19970208
671,19970424
671,19970701
671,19970708
671,19970725
671,19970821
671,19971011
671,19971220
671,19980425
672,19970128
672,19970326
673,19970128
673,19970204
673,19970224
673,19980130
673,19980212
673,19980317
673,19980531
674,19970128
675,19970128
675,19970207
675,19970620
675,19970724
675,19970724
675,19971110
675,19971209
676,19970128
676,19970215
676,19970312
676,19970408
676,19970505
676,19970611
676,19970708
677,19970128
678,19970128
678,19970620
679,19970128
680,19970128
680,19970312
680,19970522
681,19970128
681,19970207
681,19970210
681,19970409
681,19970526
681,19970723
681,19971103
681,19980131
681,19980317
681,19980325
681,19980421
681,19980501
681,19980504
682,19970128
683,19970128
683,19970812
684,19970128
685,19970128
686,19970128
687,19970128
688,19970128
689,19970128
690,19970128
690,19970609
690,19980313
691,19970128
691,19970311
692,19970128
693,19970128
693,19970211
693,19970215
693,19970316
693,19970318
693,19970323
693,19970323
693,19970328
693,19970413
693,19970420
693,19970504
693,19970513
693,19970615
693,19970909
693,19970926
693,19980107
693,19980119
693,19980222
693,19980222
693,19980224
693,19980225
693,19980322
694,19970128
695,19970128
696,19970128
696,19970222
697,19970129
697,19970310
697,19970406
697,19970729
698,19970129
699,19970129
699,19970130
699,19970205
699,19970220
699,19970506
699,19970510
699,19980314
699,19980528
700,19970129
700,19980111
701,19970129
701,19970515
701,19970531
701,19971025
701,19971112
702,19970129
702,19970708
703,19970129
704,19970129
705,19970129
705,19970417
706,19970129
707,19970129
707,19970226
708,19970129
708,19970202
709,19970129
710,19970129
711,19970129
712,19970129
712,19970209
712,19970530
712,19970705
712,19970831
712,19980418
713,19970129
713,19970211
713,19970214
713,19970223
713,19970324
713,19970815
713,19970921
713,19980324
713,19980429
713,19980527
713,19980625
713,19980628
714,19970129
714,19970210
715,19970129
715,19970220
715,19970407
716,19970129
716,19980311
716,19980624
717,19970129
717,19980219
717,19980305
718,19970129
718,19970310
718,19970423
718,19980417
719,19970129
720,19970129
720,19970130
720,19970201
720,19970223
720,19970416
720,19970505
720,19970523
720,19970930
720,19971129
721,19970129
722,19970129
723,19970129
724,19970129
725,19970129
726,19970129
726,19970508
726,19970606
726,19970620
727,19970129
728,19970129
728,19970206
728,19970217
728,19970311
728,19970414
728,19970528
729,19970129
730,19970130
730,19970407
730,19970414
731,19970130
731,19970303
731,19980309
731,19980318
732,19970130
732,19970316
732,19970829
732,19970923
732,19971028
733,19970130
734,19970130
735,19970130
736,19970130
736,19971022
737,19970130
738,19970130
739,19970130
739,19970503
739,19980227
740,19970130
741,19970130
741,19970723
741,19980505
742,19970130
743,19970130
743,19971121
743,19971229
743,19980226
744,19970130
745,19970130
745,19970421
745,19970511
745,19971008
745,19980103
746,19970130
747,19970130
747,19970428
747,19971212
747,19980309
747,19980508
748,19970130
749,19970130
750,19970130
750,19970321
751,19970130
751,19970211
751,19970303
751,19970324
751,19970331
751,19970405
751,19970520
751,19970720
751,19970725
751,19970819
751,19970823
751,19971030
751,19971104
752,19970130
753,19970130
754,19970130
755,19970130
756,19970130
756,19970204
756,19970329
756,19970525
756,19980126
757,19970130
757,19970525
757,19970526
757,19970530
758,19970130
759,19970130
760,19970131
760,19970227
760,19970405
761,19970131
761,19970216
761,19970305
761,19970428
761,19970704
761,19970930
761,19971110
761,19971207
762,19970131
762,19970227
762,19970315
762,19970329
762,19970712
762,19971207
762,19980218
763,19970131
763,19971231
763,19980630
764,19970131
765,19970131
766,19970131
767,19970131
767,19971111
767,19980626
768,19970131
769,19970131
770,19970131
770,19970226
771,19970131
772,19970131
773,19970131
774,19970131
775,19970131
775,19970523
775,19971121
776,19970131
776,19970202
777,19970131
777,19970219
777,19970225
777,19970406
778,19970131
778,19970402
779,19970131
780,19970131
781,19970131
782,19970201
783,19970201
783,19970208
783,19970314
783,19970404
783,19970507
783,19970507
783,19970904
783,19970919
783,19971024
783,19971109
783,19971220
783,19971225
783,19980207
783,19980408
784,19970201
784,19970211
784,19970730
785,19970201
786,19970201
787,19970201
788,19970201
789,19970201
790,19970201
791,19970201
791,19980213
791,19980516
792,19970201
792,19980219
792,19980420
792,19980424
793,19970201
793,19970216
794,19970201
794,19970208
794,19970304
794,19970321
794,19970520
794,19970606
794,19970905
795,19970201
796,19970201
796,19970314
797,19970201
798,19970201
798,19970315
798,19970330
798,19980315
799,19970201
799,19980518
800,19970201
801,19970201
801,19970309
801,19970509
801,19970530
801,19970707
801,19970718
801,19970904
801,19970904
801,19970925
801,19971106
801,19980321
801,19980407
801,19980505
802,19970201
803,19970201
804,19970201
805,19970201
